Start station,Start time,End station,End time
268,2016-09-14 15:39:09 +0200,291,2016-09-14 15:44:30 +0200
291,2016-09-14 15:56:20 +0200,199,2016-09-14 16:09:02 +0200
292,2016-09-14 16:34:01 +0200,291,2016-09-14 17:38:01 +0200
169,2016-09-14 16:45:36 +0200,291,2016-09-14 16:53:07 +0200
291,2016-09-14 16:56:35 +0200,267,2016-09-14 17:01:37 +0200
264,2016-09-14 17:10:23 +0200,291,2016-09-14 17:22:45 +0200
291,2016-09-14 17:23:17 +0200,206,2016-09-14 17:27:43 +0200
291,2016-09-14 17:40:16 +0200,162,2016-09-14 17:44:14 +0200
291,2016-09-14 17:51:13 +0200,287,2016-09-14 17:57:11 +0200
195,2016-09-14 17:51:18 +0200,291,2016-09-14 18:06:28 +0200
291,2016-09-14 17:52:03 +0200,197,2016-09-14 17:54:26 +0200
291,2016-09-14 17:56:28 +0200,233,2016-09-14 18:04:51 +0200
291,2016-09-14 17:58:17 +0200,161,2016-09-14 18:01:04 +0200
291,2016-09-14 18:02:49 +0200,206,2016-09-14 18:07:16 +0200
291,2016-09-14 18:06:05 +0200,248,2016-09-14 19:02:29 +0200
291,2016-09-14 18:07:37 +0200,268,2016-09-14 18:12:05 +0200
284,2016-09-14 18:24:34 +0200,291,2016-09-14 18:43:56 +0200
291,2016-09-14 18:26:24 +0200,227,2016-09-14 18:29:16 +0200
291,2016-09-14 18:26:56 +0200,227,2016-09-14 18:30:34 +0200
291,2016-09-14 18:31:29 +0200,287,2016-09-14 18:39:44 +0200
291,2016-09-14 18:32:43 +0200,217,2016-09-14 18:38:46 +0200
291,2016-09-14 18:33:50 +0200,253,2016-09-14 18:45:03 +0200
291,2016-09-14 18:36:58 +0200,226,2016-09-14 18:45:43 +0200
267,2016-09-14 18:37:55 +0200,291,2016-09-14 18:42:50 +0200
291,2016-09-14 18:39:41 +0200,273,2016-09-14 18:42:54 +0200
291,2016-09-14 18:44:16 +0200,267,2016-09-14 19:19:27 +0200
189,2016-09-14 18:49:34 +0200,291,2016-09-14 18:57:39 +0200
233,2016-09-14 18:50:14 +0200,291,2016-09-14 20:23:39 +0200
291,2016-09-14 18:53:28 +0200,267,2016-09-14 18:56:11 +0200
227,2016-09-14 19:01:59 +0200,291,2016-09-14 19:05:20 +0200
267,2016-09-14 19:02:08 +0200,291,2016-09-14 19:06:02 +0200
267,2016-09-14 19:13:16 +0200,291,2016-09-14 19:17:30 +0200
291,2016-09-14 19:25:09 +0200,248,2016-09-14 22:51:01 +0200
291,2016-09-14 19:31:17 +0200,287,2016-09-14 19:39:53 +0200
291,2016-09-14 19:44:05 +0200,185,2016-09-14 19:52:01 +0200
232,2016-09-14 19:48:45 +0200,291,2016-09-14 20:01:48 +0200
267,2016-09-14 19:57:43 +0200,291,2016-09-14 20:01:59 +0200
291,2016-09-14 19:59:41 +0200,247,2016-09-14 20:11:48 +0200
181,2016-09-14 20:00:00 +0200,291,2016-09-14 20:10:58 +0200
291,2016-09-14 20:02:38 +0200,196,2016-09-14 20:28:48 +0200
291,2016-09-14 20:02:49 +0200,196,2016-09-14 20:28:50 +0200
291,2016-09-14 20:03:15 +0200,196,2016-09-14 20:28:49 +0200
291,2016-09-14 20:08:06 +0200,228,2016-09-14 20:13:42 +0200
291,2016-09-14 20:31:58 +0200,291,2016-09-14 21:19:27 +0200
291,2016-09-14 20:31:58 +0200,291,2016-09-14 21:19:27 +0200
217,2016-09-14 20:37:07 +0200,291,2016-09-14 20:41:20 +0200
291,2016-09-14 20:51:34 +0200,199,2016-09-14 21:03:15 +0200
291,2016-09-14 20:51:58 +0200,199,2016-09-14 21:03:14 +0200
185,2016-09-14 21:18:24 +0200,291,2016-09-14 21:26:41 +0200
291,2016-09-14 21:19:43 +0200,248,2016-09-14 21:27:06 +0200
291,2016-09-14 21:34:21 +0200,197,2016-09-14 21:36:59 +0200
273,2016-09-14 22:00:57 +0200,291,2016-09-14 22:08:59 +0200
291,2016-09-14 22:15:13 +0200,164,2016-09-14 22:20:35 +0200
268,2016-09-14 22:19:16 +0200,291,2016-09-14 22:25:07 +0200
227,2016-09-14 22:27:08 +0200,291,2016-09-14 22:31:18 +0200
291,2016-09-14 22:44:24 +0200,279,2016-09-14 22:55:06 +0200
231,2016-09-14 22:46:44 +0200,291,2016-09-14 23:06:03 +0200
291,2016-09-14 23:45:42 +0200,232,2016-09-15 00:01:12 +0200
267,2016-09-15 07:09:26 +0200,291,2016-09-15 07:14:15 +0200
291,2016-09-15 07:21:14 +0200,192,2016-09-15 07:30:06 +0200
291,2016-09-15 07:23:27 +0200,208,2016-09-15 07:30:18 +0200
291,2016-09-15 07:24:06 +0200,267,2016-09-15 07:27:22 +0200
164,2016-09-15 07:32:58 +0200,291,2016-09-15 07:41:27 +0200
183,2016-09-15 07:35:36 +0200,291,2016-09-15 07:50:18 +0200
291,2016-09-15 07:37:46 +0200,224,2016-09-15 07:43:04 +0200
291,2016-09-15 07:40:40 +0200,294,2016-09-15 07:47:54 +0200
211,2016-09-15 07:53:54 +0200,291,2016-09-15 08:28:55 +0200
291,2016-09-15 07:55:36 +0200,253,2016-09-15 08:03:53 +0200
291,2016-09-15 08:01:58 +0200,217,2016-09-15 08:08:56 +0200
291,2016-09-15 08:04:03 +0200,272,2016-09-15 08:14:12 +0200
291,2016-09-15 08:05:06 +0200,267,2016-09-15 08:08:10 +0200
291,2016-09-15 08:06:58 +0200,267,2016-09-15 08:10:18 +0200
291,2016-09-15 08:10:26 +0200,291,2016-09-15 08:10:52 +0200
291,2016-09-15 08:10:26 +0200,291,2016-09-15 08:10:52 +0200
291,2016-09-15 08:10:30 +0200,305,2016-09-15 08:27:25 +0200
291,2016-09-15 08:10:59 +0200,192,2016-09-15 08:19:45 +0200
291,2016-09-15 08:13:04 +0200,232,2016-09-15 08:20:54 +0200
291,2016-09-15 08:14:26 +0200,261,2016-09-15 08:22:45 +0200
291,2016-09-15 08:16:16 +0200,190,2016-09-15 08:21:04 +0200
291,2016-09-15 08:19:05 +0200,184,2016-09-15 08:26:15 +0200
291,2016-09-15 08:29:31 +0200,184,2016-09-15 08:38:44 +0200
291,2016-09-15 08:37:52 +0200,164,2016-09-15 08:43:13 +0200
291,2016-09-15 08:39:13 +0200,199,2016-09-17 23:12:41 +0200
291,2016-09-15 08:40:58 +0200,231,2016-09-15 08:54:33 +0200
291,2016-09-15 08:43:57 +0200,164,2016-09-15 08:48:22 +0200
291,2016-09-15 08:44:57 +0200,186,2016-09-15 08:53:22 +0200
291,2016-09-15 08:45:34 +0200,227,2016-09-15 08:50:15 +0200
291,2016-09-15 08:46:04 +0200,192,2016-09-15 08:59:46 +0200
291,2016-09-15 08:46:25 +0200,264,2016-09-15 08:56:02 +0200
291,2016-09-15 08:47:19 +0200,157,2016-09-15 08:56:55 +0200
291,2016-09-15 08:47:34 +0200,283,2016-09-15 08:56:22 +0200
291,2016-09-15 08:49:13 +0200,279,2016-09-15 08:59:28 +0200
291,2016-09-15 09:19:21 +0200,309,2016-09-15 09:28:22 +0200
227,2016-09-15 09:19:45 +0200,291,2016-09-15 09:23:37 +0200
291,2016-09-15 09:19:53 +0200,294,2016-09-15 09:26:28 +0200
291,2016-09-15 09:23:02 +0200,294,2016-09-15 09:30:51 +0200
291,2016-09-15 09:23:43 +0200,261,2016-09-15 09:30:18 +0200
291,2016-09-15 09:23:51 +0200,287,2016-09-15 09:28:33 +0200
291,2016-09-15 09:36:23 +0200,202,2016-09-15 09:45:52 +0200
291,2016-09-15 09:36:31 +0200,304,2016-09-15 09:45:06 +0200
291,2016-09-15 09:41:05 +0200,288,2016-09-15 09:46:25 +0200
227,2016-09-15 09:42:26 +0200,291,2016-09-15 09:47:11 +0200
291,2016-09-15 09:53:21 +0200,280,2016-09-15 09:58:13 +0200
291,2016-09-15 09:56:25 +0200,243,2016-09-15 12:00:16 +0200
291,2016-09-15 09:57:58 +0200,227,2016-09-15 10:01:15 +0200
291,2016-09-15 10:03:02 +0200,196,2016-09-15 10:08:08 +0200
291,2016-09-15 10:03:44 +0200,161,2016-09-15 10:06:42 +0200
221,2016-09-15 10:32:28 +0200,291,2016-09-15 11:59:11 +0200
291,2016-09-15 10:49:42 +0200,293,2016-09-15 11:05:59 +0200
269,2016-09-15 10:54:11 +0200,291,2016-09-15 11:03:04 +0200
227,2016-09-15 11:07:57 +0200,291,2016-09-15 11:12:06 +0200
291,2016-09-15 11:15:10 +0200,235,2016-09-15 11:19:04 +0200
291,2016-09-15 11:24:01 +0200,189,2016-09-15 11:36:57 +0200
291,2016-09-15 11:34:30 +0200,248,2016-09-15 11:36:30 +0200
198,2016-09-15 11:46:57 +0200,291,2016-09-15 11:52:08 +0200
309,2016-09-15 11:48:07 +0200,291,2016-09-15 13:19:03 +0200
291,2016-09-15 11:53:43 +0200,184,2016-09-15 12:01:10 +0200
291,2016-09-15 11:54:33 +0200,227,2016-09-15 11:58:07 +0200
167,2016-09-15 12:16:03 +0200,291,2016-09-15 12:26:40 +0200
291,2016-09-15 12:28:29 +0200,186,2016-09-15 15:18:21 +0200
291,2016-09-15 12:28:37 +0200,201,2016-09-15 14:21:33 +0200
291,2016-09-15 12:31:59 +0200,192,2016-09-15 12:50:10 +0200
291,2016-09-15 12:39:55 +0200,268,2016-09-15 12:44:12 +0200
291,2016-09-15 12:40:32 +0200,279,2016-09-15 14:48:09 +0200
267,2016-09-15 12:44:48 +0200,291,2016-09-15 12:49:40 +0200
291,2016-09-15 12:48:18 +0200,267,2016-09-15 12:51:33 +0200
291,2016-09-15 13:19:43 +0200,192,2016-09-15 13:29:25 +0200
291,2016-09-15 13:33:24 +0200,189,2016-09-15 13:48:57 +0200
291,2016-09-15 13:34:08 +0200,211,2016-09-15 13:40:20 +0200
291,2016-09-15 13:41:25 +0200,267,2016-09-15 13:44:10 +0200
291,2016-09-15 13:55:03 +0200,198,2016-09-15 13:58:57 +0200
291,2016-09-15 13:56:21 +0200,267,2016-09-15 14:00:11 +0200
291,2016-09-15 14:16:44 +0200,288,2016-09-15 14:24:58 +0200
301,2016-09-15 14:27:03 +0200,291,2016-09-15 14:40:12 +0200
291,2016-09-15 14:29:45 +0200,164,2016-09-15 14:35:16 +0200
291,2016-09-15 14:45:12 +0200,198,2016-09-15 15:35:51 +0200
291,2016-09-15 14:45:34 +0200,198,2016-09-15 15:35:59 +0200
291,2016-09-15 14:49:06 +0200,175,2016-09-15 15:00:15 +0200
291,2016-09-15 14:50:03 +0200,228,2016-09-15 14:53:28 +0200
291,2016-09-15 14:58:48 +0200,197,2016-09-15 15:01:52 +0200
291,2016-09-15 15:01:02 +0200,231,2016-09-15 15:20:21 +0200
291,2016-09-15 15:02:31 +0200,211,2016-09-15 15:17:38 +0200
235,2016-09-15 15:15:32 +0200,291,2016-09-15 15:28:54 +0200
291,2016-09-15 15:34:17 +0200,221,2016-09-15 16:08:55 +0200
208,2016-09-15 15:54:11 +0200,291,2016-09-15 16:06:17 +0200
267,2016-09-15 16:08:12 +0200,291,2016-09-15 16:13:33 +0200
291,2016-09-15 16:10:48 +0200,221,2016-09-15 16:12:49 +0200
293,2016-09-15 16:12:14 +0200,291,2016-09-15 19:05:57 +0200
291,2016-09-15 16:13:50 +0200,227,2016-09-15 16:16:11 +0200
267,2016-09-15 17:14:07 +0200,291,2016-09-15 17:18:34 +0200
291,2016-09-15 17:30:33 +0200,267,2016-09-15 17:37:06 +0200
161,2016-09-15 18:24:11 +0200,291,2016-09-15 18:27:55 +0200
291,2016-09-15 18:34:37 +0200,221,2016-09-15 18:59:09 +0200
269,2016-09-15 18:37:39 +0200,291,2016-09-15 19:03:49 +0200
269,2016-09-15 18:37:58 +0200,291,2016-09-15 19:04:04 +0200
291,2016-09-15 19:29:53 +0200,261,2016-09-15 19:43:08 +0200
291,2016-09-15 19:33:47 +0200,267,2016-09-15 19:59:33 +0200
227,2016-09-15 19:35:56 +0200,291,2016-09-15 19:42:42 +0200
291,2016-09-15 19:36:08 +0200,268,2016-09-15 19:39:52 +0200
291,2016-09-15 19:41:00 +0200,294,2016-09-15 19:53:16 +0200
291,2016-09-15 19:43:22 +0200,265,2016-09-15 20:38:24 +0200
291,2016-09-15 19:49:11 +0200,226,2016-09-15 19:54:49 +0200
291,2016-09-15 19:50:06 +0200,162,2016-09-15 20:10:28 +0200
291,2016-09-15 19:51:37 +0200,291,2016-09-15 20:27:10 +0200
291,2016-09-15 19:51:37 +0200,291,2016-09-15 20:27:10 +0200
291,2016-09-15 19:52:36 +0200,164,2016-09-15 19:57:49 +0200
291,2016-09-15 19:52:44 +0200,164,2016-09-15 19:57:41 +0200
227,2016-09-15 19:53:24 +0200,291,2016-09-15 19:57:05 +0200
291,2016-09-15 20:07:16 +0200,267,2016-09-15 20:09:59 +0200
291,2016-09-15 20:13:01 +0200,214,2016-09-15 20:21:33 +0200
287,2016-09-15 20:14:17 +0200,291,2016-09-15 20:26:46 +0200
195,2016-09-15 20:16:28 +0200,291,2016-09-15 20:33:30 +0200
291,2016-09-15 20:18:00 +0200,226,2016-09-15 20:27:33 +0200
291,2016-09-15 20:20:49 +0200,169,2016-09-15 20:30:03 +0200
291,2016-09-15 20:25:23 +0200,191,2016-09-15 20:32:25 +0200
291,2016-09-15 20:30:42 +0200,294,2016-09-15 20:36:43 +0200
291,2016-09-15 20:30:58 +0200,294,2016-09-15 20:36:42 +0200
291,2016-09-15 20:36:08 +0200,221,2016-09-15 20:49:19 +0200
291,2016-09-15 20:52:29 +0200,227,2016-09-15 20:56:15 +0200
267,2016-09-15 21:07:09 +0200,291,2016-09-15 21:12:04 +0200
291,2016-09-15 21:16:22 +0200,293,2016-09-15 23:10:52 +0200
291,2016-09-15 21:20:15 +0200,164,2016-09-15 22:18:13 +0200
210,2016-09-15 21:26:07 +0200,291,2016-09-15 21:38:44 +0200
287,2016-09-15 21:53:09 +0200,291,2016-09-15 22:01:15 +0200
269,2016-09-15 21:53:28 +0200,291,2016-09-15 22:33:04 +0200
291,2016-09-15 22:07:25 +0200,157,2016-09-15 22:21:53 +0200
291,2016-09-15 22:08:25 +0200,198,2016-09-15 22:16:23 +0200
291,2016-09-15 22:08:28 +0200,198,2016-09-15 22:16:17 +0200
291,2016-09-15 22:09:28 +0200,267,2016-09-15 22:12:45 +0200
291,2016-09-15 22:09:30 +0200,200,2016-09-15 22:28:48 +0200
269,2016-09-15 22:13:09 +0200,291,2016-09-15 22:20:35 +0200
291,2016-09-15 22:13:30 +0200,262,2016-09-15 22:25:15 +0200
291,2016-09-15 22:29:06 +0200,277,2016-09-15 22:40:10 +0200
291,2016-09-15 23:15:15 +0200,291,2016-09-15 23:15:51 +0200
291,2016-09-15 23:15:15 +0200,291,2016-09-15 23:15:51 +0200
291,2016-09-15 23:49:25 +0200,190,2016-09-17 14:05:42 +0200
291,2016-09-16 06:07:17 +0200,164,2016-09-16 06:11:22 +0200
291,2016-09-16 06:14:52 +0200,291,2016-09-16 07:39:14 +0200
291,2016-09-16 06:14:52 +0200,291,2016-09-16 07:39:14 +0200
291,2016-09-16 06:38:26 +0200,267,2016-09-16 06:41:25 +0200
268,2016-09-16 07:11:43 +0200,291,2016-09-16 07:16:29 +0200
291,2016-09-16 07:14:56 +0200,184,2016-09-16 07:21:24 +0200
291,2016-09-16 07:26:20 +0200,192,2016-09-16 07:34:48 +0200
291,2016-09-16 07:30:41 +0200,234,2016-09-16 08:12:56 +0200
291,2016-09-16 07:33:34 +0200,190,2016-09-16 07:38:27 +0200
164,2016-09-16 07:34:07 +0200,291,2016-09-16 07:41:13 +0200
291,2016-09-16 07:34:56 +0200,208,2016-09-16 07:40:54 +0200
291,2016-09-16 07:35:23 +0200,211,2016-09-16 07:43:46 +0200
267,2016-09-16 07:37:03 +0200,291,2016-09-16 07:44:16 +0200
267,2016-09-16 07:37:04 +0200,291,2016-09-16 07:44:15 +0200
291,2016-09-16 07:37:07 +0200,297,2016-09-16 07:50:38 +0200
291,2016-09-16 07:42:10 +0200,190,2016-09-16 07:48:10 +0200
291,2016-09-16 07:43:20 +0200,294,2016-09-16 07:51:09 +0200
291,2016-09-16 07:44:24 +0200,267,2016-09-16 07:47:43 +0200
291,2016-09-16 07:49:25 +0200,164,2016-09-16 07:55:23 +0200
291,2016-09-16 07:59:57 +0200,233,2016-09-16 08:03:04 +0200
291,2016-09-16 08:01:34 +0200,305,2016-09-16 08:14:05 +0200
291,2016-09-16 08:04:12 +0200,217,2016-09-16 08:11:13 +0200
291,2016-09-16 08:06:56 +0200,255,2016-09-16 08:16:37 +0200
291,2016-09-16 08:07:01 +0200,218,2016-09-16 08:15:04 +0200
291,2016-09-16 08:24:03 +0200,221,2016-09-16 08:52:21 +0200
291,2016-09-16 08:24:45 +0200,267,2016-09-16 08:28:29 +0200
291,2016-09-16 08:31:36 +0200,279,2016-09-16 08:51:42 +0200
291,2016-09-16 08:33:58 +0200,228,2016-09-16 08:40:41 +0200
291,2016-09-16 08:37:27 +0200,232,2016-09-16 08:44:33 +0200
291,2016-09-16 08:40:40 +0200,234,2016-09-16 08:51:08 +0200
291,2016-09-16 08:43:45 +0200,287,2016-09-16 08:49:12 +0200
291,2016-09-16 08:43:45 +0200,228,2016-09-16 08:47:22 +0200
291,2016-09-16 08:46:39 +0200,292,2016-09-16 09:00:26 +0200
291,2016-09-16 08:46:50 +0200,197,2016-09-16 08:49:23 +0200
291,2016-09-16 08:47:15 +0200,181,2016-09-16 08:55:28 +0200
196,2016-09-16 09:45:57 +0200,291,2016-09-16 09:53:30 +0200
291,2016-09-16 09:54:08 +0200,226,2016-09-16 09:59:37 +0200
304,2016-09-16 09:55:55 +0200,291,2016-09-16 10:03:09 +0200
291,2016-09-16 10:14:32 +0200,185,2016-09-16 10:19:14 +0200
291,2016-09-16 10:39:40 +0200,163,2016-09-16 11:04:15 +0200
291,2016-09-16 10:49:20 +0200,208,2016-09-16 10:56:53 +0200
164,2016-09-16 10:51:50 +0200,291,2016-09-16 11:01:01 +0200
291,2016-09-16 10:54:47 +0200,206,2016-09-16 10:58:58 +0200
291,2016-09-16 10:55:03 +0200,233,2016-09-16 10:59:13 +0200
291,2016-09-16 10:55:16 +0200,213,2016-09-16 11:04:29 +0200
291,2016-09-16 11:25:44 +0200,210,2016-09-16 11:34:39 +0200
291,2016-09-16 11:42:18 +0200,301,2016-09-16 11:51:42 +0200
291,2016-09-16 11:53:00 +0200,206,2016-09-16 11:57:57 +0200
291,2016-09-16 11:55:07 +0200,197,2016-09-16 11:57:20 +0200
291,2016-09-16 11:56:09 +0200,233,2016-09-16 11:59:40 +0200
268,2016-09-16 11:59:19 +0200,291,2016-09-16 12:06:05 +0200
291,2016-09-16 12:05:47 +0200,305,2016-09-16 12:13:21 +0200
291,2016-09-16 12:07:06 +0200,186,2016-09-16 12:20:30 +0200
291,2016-09-16 12:15:49 +0200,198,2016-09-16 12:20:42 +0200
221,2016-09-16 12:24:04 +0200,291,2016-09-16 12:42:16 +0200
305,2016-09-16 12:29:19 +0200,291,2016-09-16 12:39:32 +0200
305,2016-09-16 12:29:45 +0200,291,2016-09-16 12:39:28 +0200
291,2016-09-16 13:03:29 +0200,217,2016-09-16 13:08:28 +0200
291,2016-09-16 13:21:32 +0200,191,2016-09-16 13:32:16 +0200
211,2016-09-16 13:27:24 +0200,291,2016-09-16 14:01:39 +0200
291,2016-09-16 13:30:43 +0200,277,2016-09-16 13:40:18 +0200
305,2016-09-16 13:33:49 +0200,291,2016-09-16 13:41:10 +0200
184,2016-09-16 13:46:19 +0200,291,2016-09-16 14:15:31 +0200
211,2016-09-16 13:47:14 +0200,291,2016-09-16 13:59:21 +0200
291,2016-09-16 13:54:04 +0200,268,2016-09-16 14:01:34 +0200
304,2016-09-16 14:18:03 +0200,291,2016-09-16 14:28:08 +0200
291,2016-09-16 14:22:54 +0200,272,2016-09-16 14:32:30 +0200
291,2016-09-16 14:27:22 +0200,189,2016-09-16 14:36:49 +0200
227,2016-09-16 14:28:04 +0200,291,2016-09-16 14:32:45 +0200
291,2016-09-16 14:34:09 +0200,253,2016-09-16 14:51:16 +0200
284,2016-09-16 14:34:26 +0200,291,2016-09-16 15:17:08 +0200
291,2016-09-16 14:37:39 +0200,161,2016-09-16 14:40:38 +0200
291,2016-09-16 14:38:25 +0200,238,2016-09-16 14:45:08 +0200
301,2016-09-16 14:45:38 +0200,291,2016-09-16 15:01:04 +0200
291,2016-09-16 15:03:54 +0200,163,2016-09-16 15:13:22 +0200
301,2016-09-16 15:18:56 +0200,291,2016-09-16 16:10:43 +0200
301,2016-09-16 15:19:16 +0200,291,2016-09-16 16:10:58 +0200
291,2016-09-16 15:23:34 +0200,267,2016-09-16 15:35:05 +0200
291,2016-09-16 16:11:32 +0200,268,2016-09-16 16:15:53 +0200
291,2016-09-16 16:22:01 +0200,268,2016-09-16 16:27:33 +0200
235,2016-09-16 16:23:28 +0200,291,2016-09-16 16:32:31 +0200
197,2016-09-16 16:31:51 +0200,291,2016-09-16 21:08:16 +0200
291,2016-09-16 16:33:21 +0200,233,2016-09-16 18:16:16 +0200
228,2016-09-16 16:43:04 +0200,291,2016-09-16 16:55:42 +0200
206,2016-09-16 17:08:01 +0200,291,2016-09-16 17:16:42 +0200
291,2016-09-16 17:18:09 +0200,251,2016-09-16 17:23:01 +0200
162,2016-09-16 17:19:18 +0200,291,2016-09-16 17:22:19 +0200
291,2016-09-16 17:27:58 +0200,267,2016-09-16 17:31:24 +0200
291,2016-09-16 17:46:14 +0200,267,2016-09-16 17:51:31 +0200
248,2016-09-16 17:56:09 +0200,291,2016-09-16 18:54:14 +0200
253,2016-09-16 18:15:58 +0200,291,2016-09-16 18:56:46 +0200
291,2016-09-16 18:20:56 +0200,253,2016-09-16 18:31:16 +0200
291,2016-09-16 18:29:45 +0200,294,2016-09-16 18:44:55 +0200
265,2016-09-16 18:30:50 +0200,291,2016-09-16 18:53:48 +0200
227,2016-09-16 18:35:03 +0200,291,2016-09-16 18:39:40 +0200
291,2016-09-16 18:38:42 +0200,251,2016-09-16 18:46:04 +0200
291,2016-09-16 18:42:03 +0200,185,2016-09-16 18:49:25 +0200
291,2016-09-16 18:47:30 +0200,222,2016-09-16 19:01:05 +0200
291,2016-09-16 18:47:49 +0200,222,2016-09-16 19:01:17 +0200
291,2016-09-16 18:48:12 +0200,229,2016-09-16 19:07:40 +0200
291,2016-09-16 18:51:54 +0200,190,2016-09-16 19:00:46 +0200
291,2016-09-16 18:54:42 +0200,291,2016-09-16 18:56:22 +0200
291,2016-09-16 18:54:42 +0200,291,2016-09-16 18:56:22 +0200
291,2016-09-16 18:55:02 +0200,181,2016-09-16 19:04:58 +0200
291,2016-09-16 18:56:49 +0200,181,2016-09-16 19:05:01 +0200
291,2016-09-16 18:58:16 +0200,267,2016-09-16 19:01:14 +0200
291,2016-09-16 19:15:11 +0200,273,2016-09-16 21:44:46 +0200
291,2016-09-16 19:17:00 +0200,190,2016-09-16 19:22:27 +0200
291,2016-09-16 19:21:07 +0200,288,2016-09-16 19:29:28 +0200
291,2016-09-16 19:27:02 +0200,268,2016-09-16 19:32:43 +0200
291,2016-09-16 19:30:47 +0200,283,2016-09-16 19:39:39 +0200
196,2016-09-16 20:35:00 +0200,291,2016-09-16 20:51:23 +0200
248,2016-09-16 20:36:24 +0200,291,2016-09-16 21:06:03 +0200
248,2016-09-16 20:36:39 +0200,291,2016-09-16 21:06:19 +0200
291,2016-09-16 21:17:32 +0200,184,2016-09-16 21:25:32 +0200
291,2016-09-16 21:19:57 +0200,190,2016-09-16 21:24:01 +0200
291,2016-09-16 21:41:07 +0200,284,2016-09-16 22:06:36 +0200
291,2016-09-16 21:50:54 +0200,222,2016-09-16 21:59:11 +0200
221,2016-09-16 22:05:45 +0200,291,2016-09-16 22:29:01 +0200
227,2016-09-16 22:24:54 +0200,291,2016-09-16 22:28:32 +0200
227,2016-09-16 22:25:10 +0200,291,2016-09-16 22:28:22 +0200
227,2016-09-16 22:27:36 +0200,291,2016-09-16 22:34:11 +0200
291,2016-09-16 22:29:49 +0200,262,2016-09-16 22:36:33 +0200
291,2016-09-16 22:45:15 +0200,164,2016-09-16 22:51:35 +0200
161,2016-09-16 23:24:52 +0200,291,2016-09-16 23:28:51 +0200
291,2016-09-16 23:36:40 +0200,273,2016-09-16 23:39:10 +0200
291,2016-09-16 23:48:26 +0200,199,2016-09-17 00:00:22 +0200
291,2016-09-17 06:43:02 +0200,217,2016-09-17 06:47:03 +0200
291,2016-09-17 07:23:36 +0200,164,2016-09-17 07:27:34 +0200
161,2016-09-17 07:35:42 +0200,291,2016-09-17 07:38:06 +0200
227,2016-09-17 07:48:43 +0200,291,2016-09-17 07:52:31 +0200
190,2016-09-17 08:10:52 +0200,291,2016-09-17 08:45:02 +0200
291,2016-09-17 08:56:20 +0200,248,2016-09-17 08:58:18 +0200
291,2016-09-17 09:11:50 +0200,169,2016-09-17 09:17:37 +0200
291,2016-09-17 09:17:18 +0200,267,2016-09-17 09:24:21 +0200
291,2016-09-17 09:32:49 +0200,231,2016-09-17 09:48:44 +0200
291,2016-09-17 09:39:27 +0200,206,2016-09-17 09:43:02 +0200
291,2016-09-17 09:45:56 +0200,301,2016-09-17 10:00:16 +0200
291,2016-09-17 09:53:25 +0200,203,2016-09-17 09:59:17 +0200
291,2016-09-17 09:53:46 +0200,252,2016-09-17 11:40:42 +0200
291,2016-09-17 10:30:56 +0200,220,2016-09-17 10:46:44 +0200
190,2016-09-17 10:32:56 +0200,291,2016-09-17 16:18:39 +0200
291,2016-09-17 10:49:16 +0200,301,2016-09-17 11:11:47 +0200
291,2016-09-17 10:53:21 +0200,304,2016-09-17 11:00:03 +0200
291,2016-09-17 11:04:37 +0200,170,2016-09-17 11:13:56 +0200
291,2016-09-17 11:04:43 +0200,199,2016-09-17 11:11:52 +0200
291,2016-09-17 11:11:18 +0200,294,2016-09-17 11:21:02 +0200
291,2016-09-17 11:11:31 +0200,291,2016-09-17 11:12:27 +0200
291,2016-09-17 11:11:31 +0200,291,2016-09-17 11:12:27 +0200
291,2016-09-17 11:12:30 +0200,190,2016-09-17 11:19:25 +0200
291,2016-09-17 11:15:53 +0200,267,2016-09-17 11:52:39 +0200
183,2016-09-17 11:18:35 +0200,291,2016-09-17 11:41:04 +0200
183,2016-09-17 11:18:36 +0200,291,2016-09-17 11:41:03 +0200
291,2016-09-17 11:18:42 +0200,298,2016-09-17 11:28:43 +0200
291,2016-09-17 11:19:26 +0200,200,2016-09-17 11:31:56 +0200
291,2016-09-17 11:22:28 +0200,229,2016-09-17 11:31:45 +0200
291,2016-09-17 11:24:19 +0200,160,2016-09-17 11:39:45 +0200
291,2016-09-17 11:26:11 +0200,260,2016-09-17 12:09:22 +0200
291,2016-09-17 11:26:56 +0200,288,2016-09-17 12:38:00 +0200
291,2016-09-17 11:27:25 +0200,288,2016-09-17 12:37:44 +0200
291,2016-09-17 11:52:37 +0200,160,2016-09-17 12:36:42 +0200
291,2016-09-17 11:52:50 +0200,160,2016-09-17 12:36:41 +0200
267,2016-09-17 11:54:17 +0200,291,2016-09-17 12:04:20 +0200
291,2016-09-17 12:22:54 +0200,206,2016-09-17 12:33:36 +0200
227,2016-09-17 12:33:54 +0200,291,2016-09-17 12:46:39 +0200
291,2016-09-17 12:53:07 +0200,202,2016-09-17 13:00:39 +0200
161,2016-09-17 14:36:22 +0200,291,2016-09-17 15:22:29 +0200
291,2016-09-17 15:22:49 +0200,227,2016-09-17 15:25:27 +0200
291,2016-09-17 16:18:39 +0200,268,2016-09-17 16:21:55 +0200
183,2016-09-17 16:41:31 +0200,291,2016-09-17 17:03:25 +0200
161,2016-09-17 16:45:08 +0200,291,2016-09-17 16:50:11 +0200
291,2016-09-17 17:06:31 +0200,267,2016-09-17 17:10:17 +0200
